link,name,department,academic_interests,bio
https://pages.charlotte.edu/connections/people/bstare/,Bryan Stare,Counseling,,
https://pages.charlotte.edu/connections/people/cmerlin1/,Clare Merlin,Counseling,counselor education flipped learning multicultural education prejudice reduction   prejudice reduction in k-12 schools school counseling social justice in counselor education,"Assistant Professor  Curriculum Vitae Area(s) of Interest and Research:  School counseling, Multicultural education, Prejudice reduction in K-12 schools, Social justice in counselor education, Flipped learning in counselor education  Department Directory Page"
https://pages.charlotte.edu/connections/people/eawierza/,Edward Wierzalis,Counseling,counseling and philosophy glbt issues multicultural issues   school counseling spirituality and counseling,"Clinical Associate Professor & Clinical Program Director   Curriculum Vitae Area(s) of Interest and Research:  School Counseling, Multicultural issues, Spirituality and Counseling, GLBT Issues, Counseling and Philosophy  Department Directory Page"
https://pages.charlotte.edu/connections/people/hharris2/,Henry Harris,Counseling,autism career development college student-athletes   military veterans multiracial issues school counseling,"Department Chair & Professor  Curriculum Vitae Area(s) of Interest and Research:  School Counseling, Multiracial Issues, Autism, Career Development, College Student-Athletes, Military Veterans  Department Directory Page"
https://pages.charlotte.edu/connections/people/jculbret/,John Culbreth,Counseling,clinical supervision counselor training   international counselor education substance abuse counseling,"Professor  Curriculum Vitae Education: Ph.D. – University of North Carolina at Greensboro (1996) M.A. – Appalachian State University (1986) B.S. – Appalachian State University (1986) John R. (Jack) Culbreth is a professor in the Department of Counseling at The University of North Carolina Charlotte.  Jack’s research and training interests are in the areas clinical supervision, ethical issues in counseling, and the development of new and experienced clinical supervisors.  Jack’s clinical experience includes work in treatment settings as a mental health counselor, chemical dependency treatment counselor, substance abuse prevention counselor, and in the school setting as a student assistance program coordinator and intervention counselor.  In addition to his teaching, Jack maintains a small counseling and supervision private practice. Jack is a Nationally Certified Counselor, Approved Clinical Supervisor, Master Addictions Counselor, and is recognized by the state of North Carolina as a Licensed Professional Counselor Supervisor, Licensed Chemical Addiction Specialist, and a Certified Clinical Supervisor.  Jack is an active member in the American Counseling Association, the Association for Counselor Education and Supervision, and the International Association of Addiction and Offender Counseling.  He serves on two journal editorial review boards, The Journal of Addiction and Offender Counseling and The Clinical Supervisor, and has been an ad hoc reviewer for The Journal of Counseling and Development and Counselor Education and Supervision. Jack has published numerous research and conceptual articles in various professional publications and professional magazines.  He is a co-author of the book Critical Incidents in Clinical Supervision, and a co-author of the book State of the Art in Clinical Supervision. CACREP Consultation Jack has worked as a consultant for numerous counselor education programs as they move toward CACREP accreditation.  As a CACREP consultant, Jack helps program identify program areas that need to be changed for accreditation, reviews self-study documents, and conducts mock site team visits to help programs prepare for on-site visits in the accreditation process.  Prior to beginning this work, Jack was a member of the CACREP Board of Directors from 2002-2008, and served as the Chair of the Board from 2005-2008.  In this leadership role, Jack was very involved in the development of the 2009 standards.  Currently, Jack works as a CACREP site team member and team chair for accreditation visits, typically 1-2 per year. Area(s) of Interest and Research:  Clinical Supervision, Substance Abuse Counseling, International Counselor Education, Counselor Training  Department Directory Page"
https://pages.charlotte.edu/connections/people/jcnance/,John Nance,Counseling,aging clinical supervision counseling counselor education diversity   intersectionality mental health race vulnerable populations,
https://pages.charlotte.edu/connections/people/kopiola/,Kristie Opiola,Counseling,,Department Directory Page
https://pages.charlotte.edu/connections/people/lpabrams/,Lyndon Abrams,Counseling,diversity multicultural education   racial identities social desirability,"Associate Professor  Curriculum Vitae Area(s) of Interest and Research:  Racial Identity Development, Diversity in Math Science Careers, Multicultural Education, and Social Desirability  Department Directory Page"
https://pages.charlotte.edu/connections/people/plassite/,Pamela Lassiter,Counseling,counselor training historical narratives in counseling multicultural supervision   sexual minority parenting substance abuse counselor training women’s issues,"Associate Professor & Addictions Program Director  Curriculum Vitae Dr. Lassiter also serves as Coordinator of the Substance Abuse Gradaute Certificate Program. Area(s) of Interest and Research:  Sexual Minority Parenting, Multicultural Supervision, Substance Abuse Counselor Training, Women’s Issues, Historical Narratives in Counseling  Department Directory Page"
https://pages.charlotte.edu/connections/people/ppost/,Phyllis Post,Counseling,child-parent and teacher relationship therapy counselor education play therapy   school counseling social justice advocacy,"Professor, Director of Counseling Doctoral Program & Play Therapy Certificate Program Director  Curriculum Vitae Dr. Post also serves as the Director of the Multicultural Play Therapy Center. Area(s) of Interest and Research:  Play Therapy, Child-Parent & Teacher Relationship Therapy, School Counseling, Social Justice Advocacy in Play Therapy and School Counseling, Counselor Education  Department Directory Page"
https://pages.charlotte.edu/connections/people/sbparikh/,Sejal Foxx,Counseling,multicultural counseling school counseling school counselor training and development   social justice advocacy urban school counseling,"Professor, Director of School Counseling Program & Post-Master’s Certificate in School Counseling Program  Curriculum Vitae Area(s) of Interest and Research:  School Counseling, Social Justice Advocacy, Multicultural Counseling, School Counselor Training and Development, Urban School Counseling  Department Directory Page"
https://pages.charlotte.edu/connections/people/srfurr/,Susan Furr,Counseling,college student development counseling student development   psycho-educational groups,"Professor Faculty Website  Curriculum Vitae Area(s) of Interest and Research:  Counseling Student Development, College Student Development, Psycho-educational Groups  Department Directory Page"
https://pages.charlotte.edu/connections/people/thayne16/,Tabitha Haynes,Counseling,,
https://pages.charlotte.edu/connections/people/tmingo/,Taryne Mingo,Counseling,,
https://pages.charlotte.edu/connections/people/dkpugale/,David Pugalee,Ctr For STEM Education,,Director Department Directory Page
https://pages.charlotte.edu/connections/people/amabe3/,Alan Mabe,Educational Leadership,,Department Directory Page
https://pages.charlotte.edu/connections/people/asadaf/,Ayesha Sadaf,Educational Leadership,,Department Directory Page
https://pages.charlotte.edu/connections/people/cwestine/,Carl Westine,Educational Leadership,,
https://pages.charlotte.edu/connections/people/chowel22/,Cathy Howell,Educational Leadership,,
https://pages.charlotte.edu/connections/people/cwang15/,Chuang Wang,Educational Leadership,educational assessments validation learning English as a second language program evaluation student Self-efficacy beliefs   student self-regulated learning behaviors teaching English as a second language,"Professor Faculty Website Curriculum Vitae Chuang Wang is Professor of Educational Research at University of North Carolina at Charlotte. He has received three National Science Foundation (NSF) grants and served as an independent evaluator for four other federally funded research grants from U.S. Department of Education. Dr. Wang also received seven state/regional grants in North Carolina and South Carolina. As a research methodologist, he supports students in research design and data analyses. He has published 7 books, 17 book chapters, 70 peer-reviewed journal articles, and 7 conference proceedings. Of these 101 publications, 55 were related to factors such as student, teacher, principal, superintendent, and community characteristics. Dr. Wang also has 8 invited presentations and lectures and more than 60 paper presentations at national and international academic conferences. Dr. Wang received the 2008 American Educational Research Association (AERA) Distinguished Paper Award, 2009 Excellence in Research Award from the College of Education, 2010 Distinguished Research Award from the U.S. Academy of Educational Leadership, and the 2012 College of Education Excellence in Teaching Award. He served as the Editor-in-Chief of the New Waves – Educational Research and Development Journal. Currently, he is the Editor of Journal of Applied Educational and Policy Research. Area(s) of Interest and Research:  Self-efficacy beliefs and self-regulated learning behaviors of students, teaching and learning English as a second language, program evaluation, and validation of educational assessments.  Projects: Evaluation of the Assessment Practices to Support Mathematics Learning and Understanding for Students (APLUS). APLUS is to help elementary school teachers (K-2) guide their instructional practices in mathematics with formative assessments. Evaluation of the Collaborative Research: Integrated Learning Environment for Cyber Security of Smart Grid. This interdisciplinary project is to design a smart grid simulation environment dedicated to security education programs that cover both cyber and physical systems. Department Directory Page"
https://pages.charlotte.edu/connections/people/cpflower/,Claudia Flowers,Educational Leadership,accommodations assessment   research methods transition,"Department Chair & Professor Faculty Website Curriculum Vitae Dr. Claudia Flowers is a professor of research, statistics, and measurement at the University of North Carolina at Charlotte. She has over 90 publications in the areas of assessment, measurement, and applied research methods. She earned her Ph.D. in Educational Research, Measurement, and Evaluation from Georgia State University.  Her current research interests include exploring evidence of technical quality of alternate assessments for students with significant cognitive disabilities and testing accommodations. Dr. Flowers is considered an expert in the field of alternate assessments is currently a member of the National Council on Measurement in Education (NCME) Diversity and Testing committee. She is a partner with the National Center and States Collaborative and serves on numerous states’ Technical Advisory Committee and National Expert Advisory Panels that examine assessing students with disabilities. Area(s) of Interest and Research:  Assessment, Transition, Accommodations, Research Methods  Projects: Test, D. & Flowers, C. Developing a Statewide Post-school Follow-up System for Special Education. North Carolina Department of Public Instruction. Test, D. & Flowers, C. A Study of the Effects of a Three-Tier Model of Interagency Collaboration on Transition Outcomes for Students with Disabilities. Wakeman, S., Browder, D., & Flowers, C. National Center States Collaboration (NCSC). Subcontract with University of Minnesota. Department Directory Page"
https://pages.charlotte.edu/connections/people/dsmorris/,Debra Morris,Educational Leadership,school administration school leadership   school principals,"Assistant Professor and Program Director of the MSA Program   Debra Morris recently retired after serving as the Assistant Superintendent of Curriculum & Instruction in Kannapolis City Schools.  Prior to being named the assistant superintendent, she was principal at A.L. Brown High School in Kannapolis.  Morris spent 15 years as a high school English teacher and has a BA in English from Appalachian State University, an MA in English from UNC Charlotte, a Masters in School Administration from UNC Charlotte, and a Doctorate in School Leadership from UNC Charlotte.  She was the 2007 MetLife NC High School Principal of the Year and the 2008 Wachovia North Carolina Principal of the Year. Morris currently works as a part-time university instructor and co-facilitator of the CMS/UNCC Aspiring High School Principals Program at UNC Charlotte. Department Directory Page"
https://pages.charlotte.edu/connections/people/fmartin3/,Florence Martin,Educational Leadership,instructional technologists learning analytics mobile learning   multimedia competencies synchronous online learning,"Associate Professor and Program Director of the IST Program Curriculum Vitae Florence Martin is an Associate Professor in the Instructional Systems Technology program at the University of North Carolina Charlotte. She received her Doctorate and Master’s in Educational Technology from Arizona State University. She has a bachelor’s degree in Electronics and Communication Engineering from Bharathiyar University, India. Previous to her current position, she taught at University of North Carolina Wilmington for seven years. She also worked on instructional design projects for Shoolini University, Viridis Learning, Maricopa Community College, University of Phoenix, Intel, Cisco Learning Institute, and Arizona State University. She worked as a co-principal investigator on the Digital Visual Literacy NSF grant working with Maricopa Community College District in Arizona. She researches on technology tools that improve learning and performance (synchronous virtual classrooms, mobile technologies, learning analytics). She served as the President of the Multimedia Production Division at AECT from 2012-2013. To know more about her work visit, http://www.florencemartin.net Area(s) of Interest and Research:  Learning Analytics, Synchronous Online Learning, Mobile Learning, Multimedia Competencies for Instructional Technologists  Department Directory Page"
https://pages.charlotte.edu/connections/people/jhlim/,Jae Hoon Lim,Educational Leadership,equity equity issues in stem education qualitative research methods   STEM education transnational Asian students and their families,"Associate Professor Curriculum Vitae Jae Hoon Lim is an Associate Professor of Research Methods at the University of North Carolina Charlotte, and teaches introductory and advanced qualitative research courses in the College of Education. She received her Ph.D. degree in Elementary Education with a certificate of Interdisciplinary Qualitative Studies from the University of Georgia. Dr. Lim’s research explores the intersection of gender, race, and class in STEM education and highlights the dialogical process of identity construction across various groups of underrepresented minorities in STEM fields. She has served as a co-PI and qualitative evaluator for two federal grants including a 1.6 million grant from the National Science Foundation. Her research has been published in many scholarly journals including Journal of Educational Psychology, Equity and Excellence in Education, and Race, Ethnicity, and Education. She is a contributing author to several books published by Oxford University Press, University of California Press, and Springer. Dr. Lim also has an extensive record of research on Korean transnational students, and has led multiple international and comparative educational research projects related to the topic. She served as President of Korean American Researcher’s Association in 2013-2014, and is currently leading a special issue of KAERA Research Forum on transnational Korean students. Based on her methodological expertise, she has been involved in several qualitative research projects as an external consultant or collaborating researcher. Area(s) of Interest and Research:  Equity issues in STEM education Qualitative research methods Transnational Asian students and their families  Projects: Evaluation Research on NSF 08-569 Program to Increase STEM BS Degrees (Funded by National Science Foundation, 2009-2015) This mixed-method evaluation research is to explore contextual and individual factors that influence the overall educational experiences of freshmen students in College of Enginnering as well as to examine the impact of those factors upon the program’s retention rates. This study is to support and evaluate a project, NSF 08-569 Program to Increase STEM BS Degrees, funded by the National Science Foundation. Engaging Military Veterans to Increase STEM Enrollment and Degrees Awarded (Funded by Office of Naval Research, 2014-2017) This evaluation research is to examine internal and external factors that supported student veterans’ decision to pursue an engineering degree, personal and academic challenges during their transition period and subsequent years, and ways that the engineering department and university can better support student veterans. This study is to support and evaluate a project, Engaging Military Veterans to Increase STEM Enrollment and Degrees Awarded, funded by the Office of Naval Research. Korean Transnational Students’ Curriculum Meaning-making and Appropriation of Academic Identity in the American Schooling Context This mixed-method study explores the educational experiences of 63 Korean transnational/immigrant students, focusing on their curriculum meaning-making and newly emerging academic identities in American schooling contexts. Educators’ Perceptions of Global Education and Global Citizenship This study explores the concepts of “global education” and “global citizenship” expressed by ten educators who participated in a six month long global studies program including a nine day cultural immersion trip to Asia. The focus of analysis is given to the impact of their cultural immersion experience and if the experience helped reconsider the educators’ initial ideas of “global education/global citizenship” and prompted a new horizon through critical self-reflection and thought process. Department Directory Page"
https://pages.charlotte.edu/connections/people/jkudlats/,Jamie Kudlats,Educational Leadership,,
https://pages.charlotte.edu/connections/people/jlaserna/,Jillian La Serna,Educational Leadership,,
https://pages.charlotte.edu/connections/people/jrwatson/,Jimmy Watson,Educational Leadership,childhood obesity instructional supervision school district leadership school facilities school finance   school improvement school leadership school reform teacher turnover teacher working conditions,"Clinical Associate Professor Curriculum Vitae Area(s) of Interest and Research:  School reform and improvement, Instructional supervision, School district and school leadership, Teacher turnover and working conditions, School finance and facilities, Childhood obesity  Department Directory Page"
https://pages.charlotte.edu/connections/people/kcox59/,Kyle Cox,Educational Leadership,,
https://pages.charlotte.edu/connections/people/lmerriwe/,Lisa Merriweather,Educational Leadership,adult education adult learning Africana philosophy anti-black racism black experience of adult education   critical philosophy of race equity race social justice,"Associate Professor Faculty Website Curriculum Vitae Lisa R. Merriweather is an assistant professor at the University of North Carolina, Charlotte. She received her PhD in Adult Education with a graduate certificate in Qualitative Inquiry from the University of Georgia in 2004. Her research focuses on issues of equity and social justice within the historical discourse of adult education, informal education, and doctoral education. She explores the critical philosophy and sociology of race and antiblack racism and employs Africana Philosophy, Critical Race Theory, and qualitative and historical methodology to investigate topics found at the nexus of race and adult education. Dr. Merriweather is dedicated to the project of communalism, guided by the spirits of Sankofa,and inspired by the ethos of Ubuntu all of which provide ideological grounding for the work in which she engages. Recent projects include service learning as informal science education as a means of stimulating interest in STEM among underrepresented racial populations;culturally responsive mentoring as embodied by the afrocentric concept of othermothering; race pedagogy in adult learning; and orality as informal learning in African American communities. Area(s) of Interest and Research:  Critical philosophy of race; The Black experience of adult education both historically and contemporaneously; Application of Africana philosophy to the theory and practice of adult learning, to the study of anti-Black racism within adult education, and to issues of equity and social justice in adult education. Both historical and qualitative research methodologies are used to explore the connections between race, racism, and adult learning.  Department Directory Page"
https://pages.charlotte.edu/connections/people/laahlgri/,Lynn Ahlgrim-Delzell,Educational Leadership,,"Associate Professor Faculty Website Curriculum Vitae Lynn Ahlgrim-Delzell is an Associate Professor of Research at the University of North Carolina at Charlotte with over 20 years of experience conducting research on issues pertinent to individuals with moderate-to-severe developmental disability. She earned her B.S. in Psychology and M.S. in School Psychology from Illinois State University in Normal, IL. She earned her Ph.D. in Educational Research Methodology at the University of North Carolina at Greensboro. She teaches Master’s and doctoral level courses on research methods and statistics. She is passionate about encouraging teachers to use action research to evaluate their instructional practices. Her current research interests include literacy development and assessment, access to academic content, and research methods for individuals with moderate-to-severe developmental disability. She is co-author of the Early Literacy Skills Builder (ELSB) and the Nonverbal Literacy Assessment (NVLA). She served as the co-Principal Investigator on a contract from the Institute for Education Sciences, US Department of Education to develop a software-based curriculum called the Early Reading Skills Builder (ERSB), a phonics curriculum for students who are nonverbal. For fun, Lynn enjoys being outdoors, watching sports (especially soccer and football), jigsaw puzzles, and needlepoint. She is a huge fan of the show Survivor. Area(s) of Interest and Research:  Literacy assessment of individuals with significant cognitive disabilities, Alternate assessment, Research methodology and statistical applications to low incidence populations  Projects: The Early Literacy Skills Builder, available from The Attainment Company, is an early literacy curriculum for students with moderate-to-severe developmental disability. It provides scripted lessons and materials for teachers to teach early literacy skills such as the conventions of reading, phonological awareness, vocabulary, and listening comprehension. The Early Reading Skills Builder, also available from the Attainment Company as computer software or iPad app, is a phonics curriculum for students who are nonverbal. Currently all traditional phonics curricula require students to have sophisticated verbal skills to produce the phonemes in order to participate in the instruction. The ERSB uses text-to-speech software to serve as the student’s voice. Department Directory Page"
https://pages.charlotte.edu/connections/people/mmdamico/,Mark D’Amico,Educational Leadership,community college community college student success higher education leadership   higher education policy workforce development,"Associate Professor and Program Coordinator Higher Education Concentration (EDD Program) Curriculum Vitae Mark D’Amico is Associate Professor of Educational Leadership (Higher Education) and former director of the doctoral program in Educational Leadership at the University of North Carolina at Charlotte.  Since joining the academic ranks in 2009, Mark’s research has focused on community college student success and the community college role in workforce development, and he has had articles published in Research in Higher Education, Community College Review, Community College Journal of Research and Practice, Journal of College Student Retention, and others.  He was the recipient of the 2014 Barbara K. Townsend Emerging Scholar Award from the Council for the Study of Community Colleges, the 2014 UNC Charlotte College of Education Award for Excellence in Research, and the 2010 Distinguished Paper Award from South Carolina Educators for the Practical Use of Research (SCEPUR).  Mark’s national leadership includes serving as Associate Editor of Community College Review, on the Editorial Board of Community College Journal of Research and Practice, and formerly on the Board of Directors of the Council for the Study of Community Colleges.  Prior to his faculty role, Mark served for nearly 15 years in administrative positions including Executive Assistant to the President of the South Carolina Technical College System, Special Assistant to the President of Midlands Technical College, Interim Director of Admissions at Francis Marion University, and Assistant Director of Admissions at UNC Charlotte. Area(s) of Interest and Research:  Community college student success The community college role in workforce development Higher education leadership and policy  Projects: The ACCEPT (Advancing Community College Efforts in Paraprofessional Training) Project’s focus is the inclusion of special education content in the coursework and experiences provided within associate degree programs in early childhood education at targeted community colleges in North Carolina. The ACCEPT Project is funded through a cooperative agreement with the U.S. Department of Education Office of Special Education Programs. The National Council of State Directors of Community Colleges Annual Survey is a project of the Education Policy Center at the University of Alabama. Career capital in the community college setting is a collaborative project with colleagues at UNC Charlotte, Claremont Graduate University, and the University of Georgia. Department Directory Page"
https://pages.charlotte.edu/connections/people/rshore6/,Rebecca Shore,Educational Leadership,brain-based learning charter schools early childhood   leadership secondary restructuring,"Associate Professor and Program Coordinator Curriculum & Supervision Concentration (EDD Program) Area(s) of Interest and Research:  Leadership, Brain-based learning, Early childhood, Charter schools, Secondary restructuring.  Department Directory Page"
https://pages.charlotte.edu/connections/people/rglamber/,Richard Lambert,Educational Leadership,applied statistics evaluating programs for young children research methods   teacher coping teacher stress,"Professor Faculty Website Area(s) of Interest and Research:  Evaluating programs for young children, Teacher stress and coping, Applied statistics, Research methods.  Department Directory Page"
https://pages.charlotte.edu/connections/people/rmill113/,Ryan Miller,Educational Leadership,disability diversity glbt issues   higher education leadership intersectionality student affairs administration,"Curriculum Vitae – Miller Ryan A. Miller is Assistant Professor of Educational Leadership (Higher Education) at the University of North Carolina at Charlotte. His research agenda focuses on student development and the conditions for creating inclusive campus cultures in higher education. Ryan’s study on the intersectional identities of LGBTQ students with disabilities received the 2016 Melvene D. Hardee Dissertation of the Year award from NASPA. Prior to becoming a faculty member, Ryan worked professionally in higher education for eight years in the areas of student affairs, federal TRiO programs, LGBTQ affairs, affirmative action/EEO, intergroup dialogue, and institutional research. He serves on the editorial boards of the Journal of Student Affairs Research and Practice and College Student Affairs Journal. He also serves on the board of directors of Point Foundation, the nation’s largest LGBTQ scholarship fund.     Education:   Ph.D., The University of Texas at Austin, Educational Administration (2015) Ed.M., Harvard Graduate School of Education, Higher Education (2009) B.J., The University of Texas at Austin, Print Journalism (2007)      Department Directory Page"
https://pages.charlotte.edu/connections/people/sdika/,Sandra Dika,Educational Leadership,,Associate Professor  Department Directory Page
https://pages.charlotte.edu/connections/people/skim113/,Stella Kim,Educational Leadership,,
https://pages.charlotte.edu/connections/people/seallred/,Susan Oyarzun,Educational Leadership,distance education instructional approaches instructional design k-12 technology   online learning technology integration,
https://pages.charlotte.edu/connections/people/tbenso11/,Tracey Benson,Educational Leadership,,Department Directory Page
https://pages.charlotte.edu/connections/people/whhart/,Walter Hart,Educational Leadership,,
https://pages.charlotte.edu/connections/people/xnewton/,Xiaoxia Newton,Educational Leadership,,
https://pages.charlotte.edu/connections/people/amyers35/,Adam Myers,Middle Grades Secondary & K-12,,Department Directory Page
https://pages.charlotte.edu/connections/people/bbutle19/,Bettie Butler,Middle Grades Secondary & K-12,,Assistant Professor Department Directory Page
https://pages.charlotte.edu/connections/people/bobbyhobgood/,Bobby Hobgood,"Languages and Culture Studies
Middle Grades Secondary & K-12",,"Parlons! Hablemos! Let’s talk!  Interpersonal communication breaths life into an otherwise uninteresting day. The alternative could be something akin to the extreme isolation experienced by Tom Hank’s character in the movie, “Castaway.”   Unless you’re comfortable engaging a soccer ball in daily discussions of your thoughts, your life events, and your ideas, you might otherwise consider the value of a knowledgeable other in your life. This site is devoted to the concept of interpersonal communication, and in particular, serves as a virtual megaphone for its author.  It will feature musings of linguistic and cultural significance in the University of Charlotte educational community.  I’ll periodically write about current events taking place within the Department of Languages and Culture Studies, the College of Education, the UNC Charlotte Campus, and across the globe! For this inaugural entry, and as a test case for the interactivity I’d like to promote here, I invite your thoughts on the following question:  Does studying / speaking a second (or third, or fourth) language enhance your interpersonal skills in your first language?  If you’re uncertain as to what constitutes “interpersonal skills,” then take a look a this List of Interpersonal Skills:  10 Must-have Attributes from the Udeym.com website. Holla back,"
https://pages.charlotte.edu/connections/people/bander64/,Brittany Anderson,Middle Grades Secondary & K-12,,
https://pages.charlotte.edu/connections/people/clewis64/,Chance Lewis,Middle Grades Secondary & K-12,,"Carol Grotnes Belk Distinguished Professor, Endowed Chair of Urban Education Department Directory Page"
https://pages.charlotte.edu/connections/people/chutchis/,Charles Hutchison,Middle Grades Secondary & K-12,,Associate Professor Faculty Website Department Directory Page
https://pages.charlotte.edu/connections/people/gwiggan/,Gregory Wiggan,Middle Grades Secondary & K-12,,Associate Professor Faculty Website Department Directory Page
https://pages.charlotte.edu/connections/people/hcoffey/,Heather Coffey,Middle Grades Secondary & K-12,,Assistant Professor Department Directory Page
https://pages.charlotte.edu/connections/people/hdack/,Hilary Dack,Middle Grades Secondary & K-12,academic diversity experiential instructional techniques   social studies classrooms teacher education,"Assistant Professor Curriculum Vitae Hilary Dack (Ph.D., University of Virginia) joined the College of Education faculty in 2015 as an Assistant Professor of Middle Grades Education.  Her areas of specialization include differentiated instruction and high quality curriculum design in K-12 general education classrooms.  Her current research focuses on how teacher education programs prepare preservice and early career teachers to respond effectively to academic diversity.  She teaches introductory courses on lesson plan design, instructional technology, and foundations in middle grades education to undergraduate teacher candidates.  Before earning her Ph.D., she taught American history, language arts, science, math, and English as a second language at the middle grades level. Dr. Dack’s recent publication on the use of experiential instructional techniques in social studies classrooms, co-authored with Stephanie van Hover and David Hicks, received the American Educational Research Association’s 2015 Social Studies SIG Outstanding Paper Award.  She was also the recipient of the University of Virginia’s 2015 Bruce Gansneder Outstanding Dissertation Award and Edgar F. Shannon Award given to the Curry School of Education’s outstanding graduate of 2015.  Her publications on engaging curriculum and the importance of cultural awareness, co-authored with Carol Tomlinson, have appeared in Phi Delta Kappan and Educational Leadership.  Dr. Dack regularly leads professional development workshops for elementary, middle, and high school faculties on differentiated instruction and high quality curriculum, instruction, and assessment practices. Education:  Ph.D. – University of Virginia, Curriculum & Instruction M.Ed. – University of Virginia, Gifted Education J.D. – University of North Carolina School of Law B.A. – Davidson College, English  Department Directory Page"
https://pages.charlotte.edu/connections/people/jpjones/,Jeanneine Jones,Middle Grades Secondary & K-12,,Professor jpjones@uncc.edu Department Directory Page
https://pages.charlotte.edu/connections/people/jlrolsto/,Joan Lachance,Middle Grades Secondary & K-12,,Assistant Professor Department Directory Page
https://pages.charlotte.edu/connections/people/kdavin/,Kristin Davin,Middle Grades Secondary & K-12,,
https://pages.charlotte.edu/connections/people/lquach/,Lan Kolano,Middle Grades Secondary & K-12,,Professor Department Directory Page
https://pages.charlotte.edu/connections/people/mjbrigma/,Marsha Brigman,Middle Grades Secondary & K-12,,Clinical Assistant Professor  Department Directory Page
https://pages.charlotte.edu/connections/people/mstepha1/,Michelle Stephan,"Mathematics and Statistics
Middle Grades Secondary & K-12",mathematics education,Assistant Professor Department Directory Page
https://pages.charlotte.edu/connections/people/ntriple1/,Nicholas Triplett,Middle Grades Secondary & K-12,,
https://pages.charlotte.edu/connections/people/pfitchet/,Paul Fitchett,Middle Grades Secondary & K-12,,Associate Professor & Program Director C&I Doctoral Program Department Directory Page
https://pages.charlotte.edu/connections/people/spkissau/,Scott Kissau,Middle Grades Secondary & K-12,,Department Chair & Associate Professor Department Directory Page
https://pages.charlotte.edu/connections/people/ssalas/,Spencer Salas,Middle Grades Secondary & K-12,,Associate Professor Curriculum Vitae Department Directory Page
https://pages.charlotte.edu/connections/people/sharden/,Susan Harden,Middle Grades Secondary & K-12,,Assistant Professor Department Directory Page
https://pages.charlotte.edu/connections/people/theafner/,Tina Heafner,Middle Grades Secondary & K-12,,Professor Department Directory Page
https://pages.charlotte.edu/connections/people/wjdibias/,Warren DiBiase,Middle Grades Secondary & K-12,,Associate Professor Department Directory Page
https://pages.charlotte.edu/connections/people/amedina1/,Adriana Medina,Reading & Elementary ED,adolescent literacy educational program evaluation   literacy teacher education,Associate Professor and Coordinator for Graduate Reading Program Faculty Website Research Interests:  Adolescent literacy Teacher education and educational program evaluation  Department Directory Page
https://pages.charlotte.edu/connections/people/agood5/,Amy Good,Reading & Elementary ED,social studies classroom social studies classroom environment technology integration   videoconference videoconference use in methods courses,"Associate Professor & Program Director, Elementary Education Masters of Arts in Teaching (MAT), Masters of Education (MED) Programs Research Interests:  The social studies classroom environment Technology integration Videoconference use in methods courses.  Department Directory Page"
https://pages.charlotte.edu/connections/people/abpolly/,Andrew Polly,Reading & Elementary ED,in-service teachers design learner-centered tasks   pre-service teachers design technology integration,"Associate Professor & Coordinator of Ph.D. Strand in Elementary Education Faculty Website Curriculum Vitae NCATE Vita Co-Director, UNC Charlotte Professional Development School Network Program Coordinator,  Graduate Certificate/License in Elem. School Mathematics Research Interests:  My research and teaching focus on supporting pre-service and in-service teachers design and implementation of learner-centered tasks. My work explores how teacher education and professional development programs can most effectively support teachers’ efforts to integrate technology and learner-centered tasks into their classroom.  Projects: Current Projects: Assessment Practices to Support Mathematics Learning and Understanding for Students (APLUS) A state-wide Mathematics Science Partnership project funded by the North Carolina Department of Public Instruction. The grant involves 6 school districts and provides professional development about mathematics formative assessment for teachers in Grades Kindergarten through Grade 2. Exploring Mathematical Tasks This project focuses on exploring how teachers design, implement, and modify mathematical tasks in their classrooms. This project focuses on the interplay between mathematical tasks and student understanding. Technology Integration in Mathematics This project focuses on exploring how teachers integrate technology in their mathematics teaching. The focus is on the interplay between technologies, mathematical tasks, teachers’ actions, and student understanding. Past Projects: Content Development for Investigations (CoDe-I) A Mathematics Science Partnership project funded by the North Carolina Department of Public Instruction. Over 400 teachers participated in 70 hours of professional development focused on the Investigations mathematics curriculum as well as the implementation of the Common Core Mathematics Standards Department Directory Page"
